Wall time,Step,Value
1782913496.987719,1024,43.53056716918945
1782913804.436469,2048,66.28716278076172
1782914109.352241,3072,75.26786041259766
1782914415.5344317,4096,79.12155151367188
1782914717.7170212,5120,80.4822998046875
1782915033.9705956,6144,72.16204071044922
1782915340.8550804,7168,65.71146392822266
1782915660.0551453,8192,58.4667854309082
1782915964.459809,9216,61.48338317871094
1782916276.7782316,10240,56.004364013671875
1782916588.8480651,11264,52.543617248535156
1782916905.048593,12288,45.07305908203125
1782917218.606555,13312,43.86037063598633
1782917518.669545,14336,46.148475646972656
1782917835.3725274,15360,42.9453010559082
1782918146.2576413,16384,37.12656784057617
1782918452.566802,17408,32.690608978271484
1782918764.4978287,18432,35.158016204833984
1782919069.054207,19456,44.10477828979492
1782919379.7795582,20480,47.08353805541992
1782919680.768735,21504,50.759159088134766
1782919984.579183,22528,49.92344284057617
1782920294.4253175,23552,56.45410919189453
1782920603.596264,24576,56.736541748046875
1782920912.4639478,25600,52.688236236572266
1782921221.26788,26624,49.60981369018555
1782921530.8253584,27648,43.960365295410156
1782921847.8658981,28672,44.8882942199707
1782922151.985486,29696,47.27379608154297
1782922462.90785,30720,47.076904296875
1782922775.4412115,31744,43.88312530517578
1782923085.6063306,32768,40.80723190307617
1782923396.8408,33792,44.979644775390625
1782923704.1916459,34816,47.633445739746094
1782924011.5875862,35840,47.06707000732422
1782924317.5384204,36864,49.499778747558594
1782924623.068386,37888,53.3273811340332
1782924929.7980418,38912,55.13508605957031
1782925230.724262,39936,58.06256866455078
1782925533.6871004,40960,62.98748779296875
1782925838.9753985,41984,67.37584686279297
1782926153.8874233,43008,64.744384765625
1782926466.6793816,44032,62.68633270263672
1782926774.6190178,45056,68.36217498779297
1782927093.9085782,46080,65.1922836303711
1782927405.7726512,47104,62.332275390625
1782927718.4597988,48128,59.737152099609375
1782928032.2471802,49152,55.52315139770508
1782928340.62711,50176,57.46431350708008
1782928654.0969574,51200,59.81634521484375
1782928961.088883,52224,56.23583221435547
1782929271.9238853,53248,54.201412200927734
1782929581.8103304,54272,54.38129806518555
1782929893.2203202,55296,54.223175048828125
1782930204.6551282,56320,49.184940338134766
1782930509.9881501,57344,53.76565933227539
1782930815.9690337,58368,56.006866455078125
1782931131.0615718,59392,56.05585479736328
