Wall time,Step,Value
1782913496.987731,1024,0.75
1782913804.4364765,2048,0.875
1782914109.3522499,3072,0.9130434989929199
1782914415.5344388,4096,0.9354838728904724
1782914717.7170312,5120,0.9428571462631226
1782915033.970606,6144,0.9130434989929199
1782915340.855087,7168,0.8823529481887817
1782915660.055153,8192,0.8474576473236084
1782915964.459816,9216,0.8636363744735718
1782916276.778242,10240,0.8421052694320679
1782916588.8480747,11264,0.8235294222831726
1782916905.0486,12288,0.7894737124443054
1782917218.6065614,13312,0.7900000214576721
1782917518.669556,14336,0.800000011920929
1782917835.3725407,15360,0.7799999713897705
1782918146.2576494,16384,0.7599999904632568
1782918452.5668085,17408,0.7400000095367432
1782918764.4978383,18432,0.75
1782919069.0542145,19456,0.7900000214576721
1782919379.779565,20480,0.800000011920929
1782919680.7687414,21504,0.8199999928474426
1782919984.579193,22528,0.8199999928474426
1782920294.425324,23552,0.8500000238418579
1782920603.5962708,24576,0.8500000238418579
1782920912.4639604,25600,0.8299999833106995
1782921221.2678978,26624,0.8199999928474426
1782921530.8253646,27648,0.800000011920929
1782921847.8659048,28672,0.800000011920929
1782922151.9854925,29696,0.8100000023841858
1782922462.908043,30720,0.8100000023841858
1782922775.4412186,31744,0.800000011920929
1782923085.606337,32768,0.7900000214576721
1782923396.8408122,33792,0.800000011920929
1782923704.1916523,34816,0.8100000023841858
1782924011.5878334,35840,0.8100000023841858
1782924317.5384266,36864,0.8199999928474426
1782924623.0683928,37888,0.8299999833106995
1782924929.798052,38912,0.8399999737739563
1782925230.7242696,39936,0.8500000238418579
1782925533.6871078,40960,0.8700000047683716
1782925838.9754052,41984,0.8899999856948853
1782926153.8874304,43008,0.8799999952316284
1782926466.6793878,44032,0.8700000047683716
1782926774.6192582,45056,0.8899999856948853
1782927093.908585,46080,0.8700000047683716
1782927405.7726574,47104,0.8600000143051147
1782927718.459806,48128,0.8500000238418579
1782928032.2471864,49152,0.8299999833106995
1782928340.6271176,50176,0.8399999737739563
1782928654.096964,51200,0.8500000238418579
1782928961.0888894,52224,0.8399999737739563
1782929271.9238923,53248,0.8299999833106995
1782929581.810338,54272,0.8299999833106995
1782929893.220327,55296,0.8299999833106995
1782930204.6551385,56320,0.8100000023841858
1782930509.988156,57344,0.8299999833106995
1782930815.9690435,58368,0.8399999737739563
1782931131.061582,59392,0.8399999737739563
1782931448.6517525,60416,0.8299999833106995
1782931752.9056246,61440,0.8500000238418579
1782932063.161618,62464,0.8500000238418579
1782932366.9933207,63488,0.8600000143051147
1782932675.0011227,64512,0.8700000047683716
1782932987.4657874,65536,0.8700000047683716
1782933294.6993,66560,0.8799999952316284
1782933612.3844862,67584,0.8600000143051147
1782933919.2573411,68608,0.8799999952316284
1782934224.0912154,69632,0.8899999856948853
1782934542.05046,70656,0.8700000047683716
1782934851.0849838,71680,0.8700000047683716
1782935167.0869985,72704,0.8700000047683716
1782935477.266312,73728,0.8700000047683716
1782935785.4594269,74752,0.8600000143051147
1782936095.740866,75776,0.8500000238418579
1782936417.1102622,76800,0.8100000023841858
1782936727.8687897,77824,0.800000011920929
1782937036.6672657,78848,0.7900000214576721
1782937344.8946774,79872,0.8100000023841858
1782937660.0281005,80896,0.7799999713897705
1782937968.0800939,81920,0.7900000214576721
1782938282.815763,82944,0.7900000214576721
1782938589.9878068,83968,0.800000011920929
1782938894.7488906,84992,0.8199999928474426
1782939195.7025092,86016,0.8299999833106995
1782939498.631851,87040,0.8299999833106995
1782939805.4953449,88064,0.8399999737739563
1782940111.5433233,89088,0.8500000238418579
1782940417.7815142,90112,0.8700000047683716
1782940730.5462713,91136,0.8600000143051147
1782941036.3483717,92160,0.8600000143051147
1782941344.536911,93184,0.8799999952316284
1782941655.986915,94208,0.8500000238418579
1782941961.0892324,95232,0.8600000143051147
1782942269.2151685,96256,0.8700000047683716
1782942578.8769085,97280,0.8700000047683716
1782942889.374506,98304,0.8600000143051147
1782943196.2394617,99328,0.8500000238418579
1782943507.6991565,100352,0.8399999737739563
1782943825.5315704,101376,0.8100000023841858
1782944133.4136937,102400,0.8199999928474426
1782944441.693149,103424,0.8199999928474426
1782944747.9214892,104448,0.8199999928474426
1782945054.6641831,105472,0.8500000238418579
1782945366.2820642,106496,0.8299999833106995
1782945675.7848206,107520,0.8399999737739563
1782946003.287358,108544,0.8199999928474426
1782946309.1496937,109568,0.8299999833106995
1782946622.6703508,110592,0.8100000023841858
1782946931.331869,111616,0.8199999928474426
1782947243.0153518,112640,0.8199999928474426
1782947547.9877605,113664,0.8199999928474426
1782947861.951485,114688,0.8500000238418579
1782948171.602443,115712,0.8600000143051147
1782948484.8718786,116736,0.8399999737739563
1782948796.10739,117760,0.8500000238418579
1782949105.9609122,118784,0.8399999737739563
1782949418.8267753,119808,0.8700000047683716
1782949736.2056606,120832,0.8500000238418579
1782950055.7651758,121856,0.8399999737739563
1782950382.307,122880,0.8199999928474426
1782950696.4345074,123904,0.8199999928474426
1782951009.3157449,124928,0.8100000023841858
1782951333.9665587,125952,0.7699999809265137
1782951650.6392133,126976,0.7300000190734863
1782951966.3985202,128000,0.7300000190734863
1782952279.3545964,129024,0.7300000190734863
1782952594.6115713,130048,0.7400000095367432
1782952911.0260613,131072,0.7300000190734863
1782953225.990213,132096,0.7300000190734863
1782953543.3082376,133120,0.7300000190734863
1782953852.2242067,134144,0.75
1782954174.629973,135168,0.75
1782954489.2616653,136192,0.7799999713897705
1782954806.7242754,137216,0.7799999713897705
1782955138.228539,138240,0.7400000095367432
1782955458.342102,139264,0.7300000190734863
1782955779.6220577,140288,0.7200000286102295
1782956095.4195795,141312,0.7200000286102295
1782956417.688686,142336,0.7200000286102295
1782956748.110895,143360,0.6899999976158142
1782957057.1150384,144384,0.6899999976158142
1782957372.721914,145408,0.699999988079071
1782957688.5935752,146432,0.7200000286102295
1782958003.4615254,147456,0.7400000095367432
1782958325.5734231,148480,0.75
1782958645.6164546,149504,0.7400000095367432
1782958953.7469492,150528,0.7699999809265137
1782959269.745115,151552,0.7699999809265137
1782959581.469227,152576,0.800000011920929
1782959900.9762628,153600,0.8199999928474426
1782960210.9241748,154624,0.8399999737739563
1782960531.0325112,155648,0.8299999833106995
1782960846.3360136,156672,0.8299999833106995
1782961163.6654143,157696,0.8100000023841858
1782961473.1403236,158720,0.8199999928474426
1782961786.9103062,159744,0.8199999928474426
1782962092.5171626,160768,0.8299999833106995
1782962413.6375237,161792,0.8500000238418579
1782962722.219011,162816,0.8600000143051147
1782963031.2786171,163840,0.8700000047683716
1782963338.7743266,164864,0.8700000047683716
1782963658.133468,165888,0.8600000143051147
1782963969.913033,166912,0.8700000047683716
1782964284.8699377,167936,0.8799999952316284
1782964598.8746896,168960,0.8799999952316284
