Wall time,Step,Value
1782913496.9873476,1024,0.25
1782913804.4362934,2048,0.125
1782914109.3520179,3072,0.08695652335882187
1782914415.5341763,4096,0.06451612710952759
1782914717.7165432,5120,0.05714285746216774
1782915033.970467,6144,0.08695652335882187
1782915340.8549762,7168,0.11764705926179886
1782915660.0548332,8192,0.1525423675775528
1782915964.4597118,9216,0.13636364042758942
1782916276.77787,10240,0.15789473056793213
1782916588.847803,11264,0.1764705926179886
1782916905.0483382,12288,0.21052631735801697
1782917218.6061542,13312,0.21359223127365112
1782917518.6690352,14336,0.20000000298023224
1782917835.3723235,15360,0.19354838132858276
1782918146.2569118,16384,0.19696970283985138
1782918452.5666819,17408,0.20143884420394897
1782918764.4977164,18432,0.20134228467941284
1782919069.054044,19456,0.19108280539512634
1782919379.7794247,20480,0.1823529452085495
1782919680.7686477,21504,0.17514124512672424
1782919984.5789886,22528,0.1803278625011444
1782920294.4252422,23552,0.18041236698627472
1782920603.5961273,24576,0.1840796023607254
1782920912.4634511,25600,0.18571428954601288
1782921221.2677798,26624,0.18807339668273926
1782921530.825275,27648,0.1938326060771942
1782921847.8657818,28672,0.20168067514896393
1782922151.9854028,29696,0.19512194395065308
1782922462.907706,30720,0.19140625
1782922775.4409068,31744,0.1931818127632141
1782923085.6062434,32768,0.19117647409439087
1782923396.8405845,33792,0.18928571045398712
1782923704.1915607,34816,0.18685121834278107
1782924011.5874321,35840,0.18518517911434174
1782924317.5381074,36864,0.18360655009746552
1782924623.0682867,37888,0.18210862576961517
1782924929.7979262,38912,0.1838006228208542
1782925230.7239819,39936,0.1804281324148178
1782925533.6868975,40960,0.17664670944213867
1782925838.9752,41984,0.17352941632270813
1782926153.8873334,43008,0.17241379618644714
1782926466.6792874,44032,0.1741573065519333
1782926774.6188967,45056,0.17032967507839203
1782927093.9084432,46080,0.17379678785800934
1782927405.772556,47104,0.1749347299337387
1782927718.459705,48128,0.1764705926179886
1782928032.2470891,49152,0.1795511245727539
1782928340.627011,50176,0.17848411202430725
1782928654.0968132,51200,0.17619048058986664
1782928961.088784,52224,0.17564402520656586
1782929271.9237914,53248,0.17431192100048065
1782929581.809937,54272,0.1730337142944336
1782929893.2202296,55296,0.1743929386138916
1782930204.6549177,56320,0.1757049858570099
1782930509.9880338,57344,0.17234042286872864
1782930815.968922,58368,0.17190775275230408
1782931131.0613642,59392,0.17078189551830292
1782931448.6516101,60416,0.17611336708068848
1782931752.9053938,61440,0.17365269362926483
1782932063.1615176,62464,0.17221134901046753
1782932366.992872,63488,0.16988417506217957
1782932675.000876,64512,0.1679389327764511
1782932987.4655786,65536,0.1669793576002121
1782933294.6991916,66560,0.1648148149251938
1782933612.3842187,67584,0.16788321733474731
1782933919.2572408,68608,0.16576576232910156
1782934224.0905268,69632,0.16399286687374115
1782934542.0503423,70656,0.16491228342056274
1782934851.0842695,71680,0.16407600045204163
1782935167.0868752,72704,0.16610169410705566
1782935477.2659202,73728,0.16722407937049866
1782935785.4590628,74752,0.16694214940071106
1782936095.7404933,75776,0.16802610456943512
1782936417.110161,76800,0.17147435247898102
1782936727.868687,77824,0.17246834933757782
1782937036.667058,78848,0.171875
1782937344.8945677,79872,0.17129629850387573
1782937660.0276866,80896,0.17351597547531128
1782937968.0799646,81920,0.171171173453331
1782938282.8155375,82944,0.1711309552192688
1782938589.9877098,83968,0.169366717338562
1782938894.748793,84992,0.16788321733474731
1782939195.7023537,86016,0.1666666716337204
1782939498.631699,87040,0.16546761989593506
1782939805.4952447,88064,0.1666666716337204
1782940111.5431566,89088,0.16478873789310455
1782940417.7813468,90112,0.16480447351932526
1782940730.5461745,91136,0.16759002208709717
1782941036.3482213,92160,0.16598080098628998
1782941344.536764,93184,0.16576087474822998
1782941655.9865394,94208,0.16801075637340546
1782941961.0890737,95232,0.1679999977350235
1782942269.2150478,96256,0.16754616796970367
1782942578.876765,97280,0.1653645783662796
1782942889.3743455,98304,0.16623711585998535
1782943196.2392812,99328,0.1666666716337204
1782943507.6986678,100352,0.1666666716337204
1782943825.5283878,101376,0.1685534566640854
1782944133.4134998,102400,0.1683291792869568
1782944441.692993,103424,0.1666666716337204
1782944747.9213033,104448,0.1666666716337204
1782945054.663972,105472,0.16545012593269348
1782945366.28192,106496,0.166465625166893
1782945675.7846656,107520,0.16467779874801636
1782946003.287261,108544,0.169411763548851
1782946309.1495805,109568,0.1678321659564972
1782946622.6699924,110592,0.16820275783538818
1782946931.33177,111616,0.16761687397956848
1782947243.0152519,112640,0.1683615893125534
1782947547.987606,113664,0.16835017502307892
1782947861.9513812,114688,0.1661129593849182
1782948171.6023428,115712,0.16447368264198303
1782948484.871126,116736,0.16503800451755524
1782948796.1072574,117760,0.16433942317962646
1782949105.9608161,118784,0.16400426626205444
1782949418.8266172,119808,0.16438356041908264
1782949736.2055457,120832,0.16597077250480652
1782950055.7644928,121856,0.16735537350177765
1782950382.3067935,122880,0.16888433694839478
1782950696.4343145,123904,0.16954314708709717
1782951009.3156512,124928,0.1703629046678543
1782951333.9664583,125952,0.17248255014419556
1782951650.6390328,126976,0.17507418990135193
1782951966.3983982,128000,0.17514677345752716
1782952279.354497,129024,0.1740812361240387
1782952594.6113248,130048,0.1743295043706894
1782952911.025593,131072,0.1755218207836151
1782953225.99011,132096,0.17669172585010529
1782953543.3081398,133120,0.17783984541893005
1782953852.2241006,134144,0.17636196315288544
1782954174.6298752,135168,0.17824497818946838
1782954489.2615566,136192,0.1775362342596054
1782954806.7241669,137216,0.1796945184469223
1782955138.2281992,138240,0.18294848501682281
1782955458.3419816,139264,0.1827768087387085
1782955779.621959,140288,0.18450826406478882
1782956095.419304,141312,0.184801384806633
1782956417.6882112,142336,0.1864841729402542
1782956748.1105328,143360,0.1882951706647873
1782957057.1149104,144384,0.18802697956562042
1782957372.7218192,145408,0.1881270855665207
1782957688.5934525,146432,0.1872410923242569
1782958003.4614263,147456,0.1875
1782958325.573266,148480,0.18826405704021454
1782958645.6163585,149504,0.18901453912258148
1782958953.746822,150528,0.18875502049922943
1782959269.735053,151552,0.18884462118148804
1782959581.4679167,152576,0.1872037947177887
1782959900.9761117,153600,0.18637432157993317
1782960210.9240758,154624,0.18613706529140472
1782960531.0324135,155648,0.18610039353370667
1782960846.330751,156672,0.18634968996047974
1782961163.6652682,157696,0.18735720217227936
1782961473.1402018,158720,0.1871212124824524
1782961786.9098089,159744,0.18764129281044006
1782962092.5166755,160768,0.18679669499397278
1782962413.6372721,161792,0.18656715750694275
1782962722.2188902,162816,0.1854599416255951
1782963031.278424,163840,0.18477457761764526
1782963338.7742064,164864,0.18395879864692688
1782963658.133357,165888,0.18361374735832214
1782963969.9129019,166912,0.18267831206321716
1782964284.869802,167936,0.18135838210582733
1782964598.874561,168960,0.18116463720798492
1782964906.0655906,169984,0.18012866377830505
1782965229.3494785,171008,0.17885024845600128
1782965545.593105,172032,0.17995765805244446
1782965852.6931684,173056,0.1790730357170105
1782966162.9147894,174080,0.17794835567474365
1782966474.6423225,175104,0.1768377274274826
1782966788.5688121,176128,0.17643004655838013
1782967102.764271,177152,0.17590691149234772
1782967413.190702,178176,0.17482993006706238
1782967728.3695226,179200,0.17579445242881775
1782968044.43903,180224,0.17426273226737976
1782968364.4196362,181248,0.17521652579307556
1782968688.284292,182272,0.17592592537403107
1782969002.865768,183296,0.17554239928722382
1782969310.4862528,184320,0.17473821341991425
1782969622.7496026,185344,0.1751302033662796
1782969934.6168709,186368,0.17422279715538025
1782970258.733511,187392,0.1740526705980301
1782970573.6972175,188416,0.1735800951719284
1782970886.7227983,189440,0.17396825551986694
1782971206.2458613,190464,0.1733921766281128
1782971514.4557898,191488,0.17314930260181427
1782971824.6445339,192512,0.17217716574668884
1782972153.851715,193536,0.17410160601139069
1782972466.516636,194560,0.17364531755447388
1782972786.6170678,195584,0.17401960492134094
1782973104.450068,196608,0.17378048598766327
1782973427.7269728,197632,0.1736237108707428
1782973744.8208704,198656,0.17297297716140747
1782974056.9398127,199680,0.1726403832435608
1782974371.6659114,200704,0.17231135070323944
1782974699.9240108,201728,0.17208752036094666
1782975016.588862,202752,0.17235293984413147
1782975332.7137501,203776,0.17192982137203217
1782975647.7313795,204800,0.17151163518428802
1782975967.635481,205824,0.17167630791664124
1782976286.4990356,206848,0.17183907330036163
1782976617.0564194,207872,0.17284655570983887
1782983974.162486,208965,0.1722569614648819
1782984239.1473277,209989,0.1731528490781784
1782984492.3043914,211013,0.1729365587234497
1782984747.1274755,212037,0.17272219061851501
1782985012.7250314,213061,0.17323708534240723
1782985269.7590125,214085,0.1730237752199173
1782985527.938144,215109,0.17345814406871796
1782985786.0757926,216133,0.17334064841270447
1782986041.9202154,217157,0.17312943935394287
1782986295.619571,218181,0.1722826063632965
1782986554.5369272,219205,0.17325392365455627
1782986807.2314992,220229,0.1726929247379303
