Wall time,Step,Value
1781783979.3606768,1024,0.6000000238418579
1781784313.649793,2048,0.4838709533214569
1781784646.1255717,3072,0.44680851697921753
1781784965.7677038,4096,0.5
1781785288.831359,5120,0.5443037748336792
1781785626.6215408,6144,0.5104166865348816
1781785961.231373,7168,0.47999998927116394
1781786298.4454756,8192,0.5
1781786624.83757,9216,0.5099999904632568
1781786952.1556761,10240,0.5099999904632568
1781787270.973324,11264,0.5199999809265137
1781787580.6792085,12288,0.5600000023841858
1781787888.9345446,13312,0.6000000238418579
1781788222.636664,14336,0.6000000238418579
1781788543.7661326,15360,0.6200000047683716
1781788855.0596511,16384,0.6600000262260437
1781789174.3200436,17408,0.6800000071525574
1781789493.5419433,18432,0.6600000262260437
1781789829.686673,19456,0.6000000238418579
1781790151.028681,20480,0.6000000238418579
1781790486.1159475,21504,0.5799999833106995
1781790800.516996,22528,0.5899999737739563
1781791138.5239165,23552,0.550000011920929
1781791466.3890214,24576,0.5400000214576721
1781791787.6760201,25600,0.5400000214576721
1781792102.5240993,26624,0.5899999737739563
1781792434.5089698,27648,0.5799999833106995
1781792750.0494,28672,0.6100000143051147
1781793070.6650164,29696,0.6000000238418579
1781793400.4150863,30720,0.5899999737739563
1781793718.4012952,31744,0.6200000047683716
1781794040.4478116,32768,0.6200000047683716
1781794366.8621504,33792,0.6000000238418579
1781794685.388496,34816,0.6299999952316284
1781795007.5804517,35840,0.6299999952316284
1781795323.394253,36864,0.6499999761581421
1781795650.2880409,37888,0.6600000262260437
1781795970.724694,38912,0.6499999761581421
1781796279.580033,39936,0.6399999856948853
1781796596.5351512,40960,0.6399999856948853
1781796909.2670078,41984,0.6499999761581421
1781797228.7234936,43008,0.6499999761581421
1781797551.9405897,44032,0.6100000143051147
1781797866.6633797,45056,0.6100000143051147
1781798197.587099,46080,0.5799999833106995
1781798524.4029348,47104,0.5899999737739563
1781798838.5217936,48128,0.6000000238418579
1781799164.1486783,49152,0.6000000238418579
1781799480.8111727,50176,0.6000000238418579
1781799796.8264573,51200,0.6000000238418579
1781800106.3184512,52224,0.6299999952316284
1781800418.998591,53248,0.6299999952316284
1781800740.2502763,54272,0.6299999952316284
1781801063.6742299,55296,0.6399999856948853
1781801374.9872677,56320,0.6399999856948853
1781801689.149545,57344,0.6200000047683716
1781802015.0938358,58368,0.6200000047683716
1781802320.5045786,59392,0.6499999761581421
1781802628.1110063,60416,0.6600000262260437
1781802954.5139408,61440,0.6499999761581421
1781803255.9413266,62464,0.6800000071525574
1781803569.3615336,63488,0.6700000166893005
1781803884.988104,64512,0.699999988079071
1781804195.518273,65536,0.699999988079071
1781804506.203785,66560,0.7099999785423279
1781804813.0489361,67584,0.7400000095367432
1781805118.7993672,68608,0.7400000095367432
1781805436.9203877,69632,0.7099999785423279
1781805753.215271,70656,0.7099999785423279
1781806063.7306871,71680,0.7099999785423279
1781806384.9910188,72704,0.7099999785423279
1781806699.587224,73728,0.7200000286102295
1781807020.3199708,74752,0.7200000286102295
1781807349.0336528,75776,0.7400000095367432
1781807679.129964,76800,0.7200000286102295
1781808009.1325765,77824,0.7099999785423279
1781808336.630045,78848,0.6899999976158142
1781808647.0587242,79872,0.7300000190734863
1781808952.262082,80896,0.75
1781809265.685083,81920,0.75
1781809581.4137616,82944,0.7300000190734863
1781809892.7119143,83968,0.7400000095367432
1781810208.049002,84992,0.7400000095367432
1781810517.5606692,86016,0.7300000190734863
1781810835.5794094,87040,0.7099999785423279
1781811139.8199663,88064,0.7099999785423279
1781811441.957241,89088,0.7400000095367432
1781811759.5170245,90112,0.7200000286102295
1781812067.438694,91136,0.7300000190734863
1781812384.6525872,92160,0.7300000190734863
1781812701.6018462,93184,0.7099999785423279
1781813026.8817556,94208,0.699999988079071
1781813344.450582,95232,0.7300000190734863
1781813663.1963298,96256,0.699999988079071
1781813977.993103,97280,0.6899999976158142
1781814289.309496,98304,0.7099999785423279
1781814596.3730838,99328,0.7300000190734863
1781814915.2915242,100352,0.7099999785423279
1781815231.2706394,101376,0.7099999785423279
1781815550.4212778,102400,0.699999988079071
1781815865.4452105,103424,0.699999988079071
1781816179.2177227,104448,0.7300000190734863
1781816504.1152637,105472,0.75
1781816827.999934,106496,0.7200000286102295
1781817139.165815,107520,0.75
1781817467.131741,108544,0.699999988079071
1781817780.5939066,109568,0.6899999976158142
1781818093.077354,110592,0.6700000166893005
1781818406.3493574,111616,0.6899999976158142
1781818727.805707,112640,0.6800000071525574
1781819046.5524974,113664,0.6800000071525574
1781819364.861219,114688,0.6499999761581421
1781819684.4079115,115712,0.6399999856948853
1781820002.4243045,116736,0.6600000262260437
1781820325.3870895,117760,0.6600000262260437
1781820636.8769732,118784,0.6600000262260437
1781820957.5360246,119808,0.6899999976158142
1781821276.1819048,120832,0.6700000166893005
1781821597.3765478,121856,0.6899999976158142
1781821914.1137695,122880,0.7200000286102295
1781822234.62434,123904,0.7099999785423279
1781822553.2342403,124928,0.7099999785423279
1781822874.8477197,125952,0.7099999785423279
1781823189.6627405,126976,0.7099999785423279
1781823515.5699928,128000,0.699999988079071
1781823834.6786826,129024,0.699999988079071
1781824161.5771425,130048,0.699999988079071
1781824475.9819837,131072,0.6800000071525574
1781824793.2158823,132096,0.6700000166893005
1781825103.5653377,133120,0.6700000166893005
1781825423.0390842,134144,0.6899999976158142
1781825750.832006,135168,0.6600000262260437
1781826060.0972357,136192,0.6899999976158142
1781826370.3363876,137216,0.699999988079071
1781826694.341262,138240,0.6800000071525574
1781827005.5876899,139264,0.7200000286102295
1781827319.040067,140288,0.7099999785423279
1781827637.4125223,141312,0.7099999785423279
1781827944.695019,142336,0.7300000190734863
1781828253.9746175,143360,0.7699999809265137
1781828563.7205138,144384,0.7900000214576721
1781828875.004967,145408,0.7900000214576721
1781829189.5959673,146432,0.800000011920929
1781829501.8616047,147456,0.8199999928474426
1781829819.878159,148480,0.8199999928474426
1781830127.7825322,149504,0.8299999833106995
1781830443.5845287,150528,0.8500000238418579
1781830755.097692,151552,0.8600000143051147
1781831077.4828844,152576,0.8399999737739563
1781831395.717196,153600,0.8299999833106995
1781831722.145472,154624,0.8100000023841858
1781832035.3818595,155648,0.8100000023841858
1781832351.0572023,156672,0.7900000214576721
1781832661.9514544,157696,0.7900000214576721
1781832981.2248905,158720,0.7699999809265137
1781833289.9295216,159744,0.7599999904632568
1781833605.706249,160768,0.7599999904632568
1781833911.0951638,161792,0.7599999904632568
1781834223.261948,162816,0.7599999904632568
1781834535.7519183,163840,0.7400000095367432
1781834849.4659045,164864,0.7200000286102295
1781835161.6287627,165888,0.75
1781835470.2198427,166912,0.7599999904632568
1781835778.2100227,167936,0.7599999904632568
1781836095.4919748,168960,0.7599999904632568
1781836397.9236856,169984,0.7699999809265137
1781836712.469163,171008,0.7699999809265137
1781837020.288013,172032,0.7699999809265137
